Month,Event Name,Total Data Points
October 2020,editor_comments_menu_opened,17123
October 2020,editor_cropping_mode_toggled,85473865
October 2020,editor_design_resized,31490532
October 2020,editor_dialog_clicked,1241
October 2020,editor_dialog_shown,1891
October 2020,editor_editing_apps_background_removal_complete,2178143
October 2020,editor_editing_apps_extensions_list_remove_watermarks_clicked,79722
October 2020,editor_editing_apps_extensions_list_remove_watermarks_complete,10341
October 2020,editor_element_grouping_changed,5290412
October 2020,editor_element_link_changed,153184
October 2020,editor_element_opacity_changed,18771475
October 2020,editor_element_toolbar_menu_opened,53138618
October 2020,editor_element_z_index_changed,22444760
October 2020,editor_elements_aligned,9939712
October 2020,editor_elements_evenly_spaced,49659
October 2020,editor_elements_tidied,30224
October 2020,editor_feature_ad_clicked,77619
October 2020,editor_feature_ad_shown,6618240
October 2020,editor_filter_adjust_value_changed,19554337
October 2020,editor_filter_preset_clicked,28704381
October 2020,editor_filter_preset_intensity_changed,3043596
October 2020,editor_font_selected,4031
October 2020,editor_guide_added,15545
October 2020,editor_guide_deleted,10132
October 2020,editor_guide_moved,31719
October 2020,editor_guide_view_toggled,19303
October 2020,editor_header_design_copy_clicked,381249
October 2020,editor_header_design_create_new_doc_selected,1060288
October 2020,editor_header_file_menu_canceled,9190791
October 2020,editor_header_file_menu_opened,829
October 2020,editor_header_home_clicked,142
October 2020,editor_header_preview_clicked,9351707
October 2020,editor_header_resize_button_clicked,216128
October 2020,editor_header_resize_copy_resize_clicked,268329
October 2020,editor_header_resize_menu_clicked,1548220
October 2020,editor_image_filter_code_changed,11333
October 2020,editor_media_flipped,7566443
October 2020,editor_media_toolbar_menu_opened,22676400
October 2020,editor_multi_selection_mode_entered,74165484
October 2020,editor_multi_selection_mode_exited,61411878
October 2020,editor_obj_panel_app_clicked,681232
October 2020,editor_obj_panel_app_element_added,336902
October 2020,editor_obj_panel_app_suggestion_submitted,1470
October 2020,editor_obj_panel_app_suggestion_widget_clicked,7893
October 2020,editor_obj_panel_element_added,1297
October 2020,editor_obj_panel_embed_app_add_failed,9822
October 2020,editor_obj_panel_embed_app_added,93432
October 2020,editor_obj_panel_folder_element_move_clicked,21691
October 2020,editor_obj_panel_folder_element_move_folder_selected,295050
October 2020,editor_obj_panel_folder_element_move_to_new_folder_clicked,4144
October 2020,editor_obj_panel_folder_element_move_to_new_folder_submitted,3770
October 2020,editor_obj_panel_folder_element_move_to_new_folder_succeeded,3750
October 2020,editor_obj_panel_folder_element_moved,284142
October 2020,editor_obj_panel_result_details_flyout_clicked,10389707
October 2020,editor_obj_panel_tab_clicked,183552324
October 2020,editor_obj_panel_upgrade_cta_clicked,449734
October 2020,editor_onboarding_tooltips_continued,12103084
October 2020,editor_onboarding_tooltips_dismissed,1417965
October 2020,editor_onboarding_tooltips_first_tooltip_opened,10733738
October 2020,editor_onboarding_tooltips_shown,33891
October 2020,editor_page_background_attachment,5770482
October 2020,editor_page_title_added,15016
October 2020,editor_pagemanager_opened,5483768
October 2020,editor_pagemanager_page_altered,4337142
October 2020,editor_pagemanager_page_selected,14578348
October 2020,editor_resolved_comments_menu_opened,58999
October 2020,editor_ruler_view_toggled,26166
October 2020,editor_saving_stalled,6553686
October 2020,editor_scene_duration_applied,3318614
October 2020,editor_scene_duration_menu_opened,2834879
October 2020,editor_smart_adding_element_added_then_deselected,156655630
October 2020,editor_styles_tab_inner_tab_changed,583037
October 2020,editor_sync_error_dialog_shown,11542953
October 2020,editor_template_applied,10027656
October 2020,editor_template_overwrite_option_confirmed,908079
October 2020,editor_text_effect_parameter_changed,10005858
October 2020,editor_text_effect_selected,40580226
October 2020,editor_text_style_modified,163812346
October 2020,editor_text_styles_applied,1503861
October 2020,editor_text_toolbar_menu_opened,74065069
October 2020,editor_toolbar_font_attribute_changed,42340
October 2020,editor_toolbar_font_selected,138131088
October 2020,editor_toolbar_font_upload_cta_clicked,8338
October 2020,editor_toolbar_locking_clicked,6257082
October 2020,editor_toolbar_position_menu_opened,21458097
October 2020,editor_undo_stack_used,202842776
October 2020,editor_version_history_clicked,33200
October 2020,editor_version_history_failure,74
October 2020,editor_version_history_loaded,62667
October 2020,editor_version_history_reverted,8947
October 2020,element_add,4957
October 2020,element_color_change,6710
October 2020,element_scaled,34284
October 2020,element_transparency_change,989
October 2020,element_ungroup,57
October 2020,filter_changed,36634851
October 2020,folder_create_dialog_confirmed,24343
October 2020,folder_create_failed,1448
October 2020,folder_created,22989
October 2020,folder_email_notification_checkbox_value_changed,1858
October 2020,folder_opened,127641520
October 2020,folder_rename_share_dialog_confirmed,4783
October 2020,folder_share_completed,60685
October 2020,folder_sharing_option_changed,4364
October 2020,font_dialog_download_tapped,96489
October 2020,font_dialog_shown,159290
October 2020,font_download_success,63126
October 2020,font_downloaded,721
October 2020,font_family_item_clicked,141040666
October 2020,font_family_menu_actioned,96493046
October 2020,font_family_results_loaded,157735806
October 2020,font_family_searched,40184694
October 2020,fullscreen_exit_survey_shown,1085
October 2020,fullscreen_exit_survey_submitted,51
October 2020,fullscreen_magic_shortcut_triggered,4542
October 2020,global_alert_actioned,659
October 2020,global_alert_dismissed,11321
October 2020,global_alert_shown,40882
October 2020,global_nav_item_clicked,710852
October 2020,group_management_page_loaded,6852
October 2020,help_article_feedback_sent,163
October 2020,homepage_create_design_clicked,12473308
October 2020,homepage_in_banner_campaign_clicked,24120
October 2020,homepage_in_design_custom_dim_clicked,1982769
October 2020,homepage_in_design_spec_clicked,1155
October 2020,homepage_in_password_change_dialog_shown,4312
October 2020,homepage_in_see_all_clicked,18333753
October 2020,homepage_in_tab_clicked,489131
October 2020,homepage_item_dropped,5009
October 2020,homepage_sidebar_folder_removed,3099
October 2020,homepage_sidebar_tailoring_action_triggered,15980
October 2020,homepage_user_avatar_upload_clicked,149011
October 2020,homepage_visit,38
October 2020,image_used,246
October 2020,layout_added,1393
October 2020,layout_apply,341
October 2020,live_presentation_session_actioned,497
October 2020,mobile_account_hold_dialog_clicked,93495
October 2020,mobile_account_hold_dialog_shown,98111
October 2020,mobile_back_button_pressed,202486727
October 2020,mobile_create_button_tapped,15579751
October 2020,mobile_create_wizard_design_selected,14902801
October 2020,mobile_design_create_enriched,56339037
October 2020,mobile_design_viewer_loaded,2589408
October 2020,mobile_editor_menubar_download_tapped,91506744
October 2020,mobile_editor_menubar_share_tapped,1331
October 2020,mobile_editor_menubar_team_share_tapped,121
October 2020,mobile_editor_menubar_video_preview_tapped,10065402
October 2020,mobile_editor_toolbar_graphics_group_tapped,2918
October 2020,mobile_editor_toolbar_images_group_tapped,2768
October 2020,mobile_editor_toolbar_page_group_tapped,152
October 2020,mobile_editor_toolbar_search_setting_applied,45604
October 2020,mobile_editor_toolbar_search_setting_tapped,1792952
October 2020,mobile_editor_toolbar_stickers_group_tapped,12051882
October 2020,mobile_editor_toolbar_templates_group_tapped,269
October 2020,mobile_editor_toolbar_text_group_tapped,3793
October 2020,mobile_editor_toolbar_videos_group_tapped,4071098
October 2020,mobile_error_dialog_shown,2066
October 2020,mobile_error_dialog_tapped,13952871
October 2020,mobile_error_occurred,49198928
October 2020,mobile_feature_loading_ended,1026
October 2020,mobile_feature_loading_started,2516
October 2020,mobile_home_banner_tapped,246228
October 2020,mobile_home_category_see_all_tapped,11701551
October 2020,mobile_home_category_tapped,38516231
October 2020,mobile_home_menu_help_tapped,120075
October 2020,mobile_low_memory,16289
October 2020,mobile_magic_resize_applied,843286
October 2020,mobile_magic_resize_menu_loaded,5737595
October 2020,mobile_payment_download_draft_tapped,3988784
October 2020,mobile_payment_purchase_credit_tapped,183523
October 2020,mobile_payment_purchase_element_tapped,38235
October 2020,mobile_product_sheet_viewed,153
October 2020,mobile_quickflow_created,1561452
October 2020,mobile_quickflow_edit_tapped,629761
October 2020,mobile_quickflow_template_selected,630126
October 2020,mobile_rating_dialog_dismissed,2583440
October 2020,mobile_rating_dialog_shown,3061096
October 2020,mobile_screenshot_detected,26648575
October 2020,mobile_team_invite_invite_sent,29557
October 2020,mobile_team_share_removed,9499
October 2020,mobile_template_doctype_changed,11807958
October 2020,mobile_template_preview_favorite_tapped,1079875
October 2020,mobile_template_preview_link_shared,65266
October 2020,mobile_template_preview_share_tapped,129349
October 2020,notes_opened,599278
October 2020,notes_saved,81061
October 2020,notification_center_alerted,11716
October 2020,notification_center_unread_shown,5098
October 2020,onboarding_design_starter_design_selected,15930
October 2020,onboarding_step_clicked,53165
October 2020,onboarding_step_shown,179727
October 2020,onboarding_step_skip_selected,86951
October 2020,payment_failed,1842
October 2020,payment_form_submit_clicked,9412
October 2020,payment_option_error,83073
October 2020,payment_option_removed,3179
October 2020,payment_succeeded,6218
October 2020,perf_sampled,1104
October 2020,performance_cumulative_layout_shift_timing,1789
October 2020,performance_interaction_heartbeat_recorded,4563
October 2020,performance_navigation_timing,2037
October 2020,performance_post_interaction_timing,110667587
October 2020,plan_select_dialog_interval_change_confirmed,1096
October 2020,plan_select_dialog_shown,24015
October 2020,post_collaborate_shown,33250
October 2020,post_publish_dialog_shown,9861403
October 2020,post_upgrade_dialog_close,20243
October 2020,post_upgrade_dialog_feature_selected,2163
October 2020,post_upgrade_dialog_shown,49124
October 2020,pro_onboarding_tooltip_dismissed,11610389
October 2020,pro_onboarding_tooltip_shown,21963971
October 2020,pro_upgrade_node_action_triggered,92015
October 2020,pro_upgrade_node_shown,172507
October 2020,publish_approval_workflow_request_form_shown,375
October 2020,publish_approval_workflow_request_form_submit_clicked,311
October 2020,publish_canceled,750591
October 2020,publish_download_file_type_changed,195
October 2020,publish_endpoint_clicked,2484
October 2020,publish_external_method_used,26962
October 2020,publish_failed,2803428
October 2020,publish_print_editor_unlocked,27440
October 2020,publish_print_format_update_clicked,70778
October 2020,publish_print_funnel_step_selected,240442
October 2020,publish_print_pay_clicked,9009
October 2020,publish_print_proof_pdf_download,18839
October 2020,purchase_with_credits,73735
October 2020,redirect_popup_redirect_clicked,15
October 2020,referring_item_clicked,4125
October 2020,referring_link_shared,149698
October 2020,resource_details_flyout_action_clicked,101069
October 2020,resource_details_flyout_brand_clicked,33730
October 2020,resource_details_flyout_keyword_clicked,23688
October 2020,resource_uploaded,67386318
October 2020,save_to_folder_menu_clicked,760783
October 2020,schedule_datetime_updated,11517
October 2020,schedule_pause_dialog_interacted,7980
October 2020,schedule_post_publish_dialog_interacted,2810
October 2020,schedule_publish_requested,8707
October 2020,scheduler_promotion_interacted,422
October 2020,search_filters_toggled,1042394
October 2020,search_media,6416
October 2020,signup_submitted,359836
October 2020,social_account_interacted,65009
October 2020,style_applied,5073782
October 2020,styles_loaded,4504019
October 2020,subscription_canva_for_work_upgrade_confirmed,535
October 2020,subscription_management_node_interacted,46059
October 2020,subscription_management_node_shown,46345
October 2020,subscription_upgrade_confirmed,534
October 2020,subscription_upgrade_error_encountered,2597
October 2020,suggested_teams_dialog_shown,324
October 2020,teacher_verification_completed,78
October 2020,teacher_verification_step_actioned,10027
October 2020,teacher_verification_step_shown,11995
October 2020,teacher_verification_user_info_step_triggered,634
October 2020,team_invite_button_used,81865
October 2020,team_inviter_dialog_shown,175
October 2020,text_color_changed,3384
October 2020,text_size_changed,3636
October 2020,undo_cancellation_dialog_interacted,2050
October 2020,undo_cancellation_dialog_shown,3123
October 2020,user_flyout_shown,2648304
October 2020,video_preview_failed,284821
October 2020,brand_font_deleted,1367
October 2020,brand_kit_created,6
October 2020,brand_kit_opened,94
October 2020,design_view,253
October 2020,font_download_failed,240
October 2020,font_family_load_completed,593
October 2020,homepage_in_banner_campaign_displayed,129
October 2020,mobile_editor_toolbar_subgroup_tapped,277
October 2020,mobile_upgrade_price_change_shown,22
October 2020,redirect_popup_close_clicked,18
October 2020,teams_launch_promo_dialog_closed,1
October 2020,teams_launch_promo_dialog_shown,1
October 2020,editor_editing_apps_image_manipulation_rate_limit,306
October 2020,editor_page_selected,2664
October 2020,group_name_edited,32
October 2020,home_approval_workflow_filter_dropdown_changed,21
October 2020,home_approval_workflow_lightbox_action_clicked,374
October 2020,home_approval_workflow_lightbox_shown,532
October 2020,logout,24
October 2020,marketplace_clicked,137
October 2020,notification_center_clicked,274
October 2020,notification_center_read,201
October 2020,team_creation_dialog_content_actioned,420
October 2020,client_sdk_app_opened,6
October 2020,deeplink_triggered,2
October 2020,editor_page_altered,154
October 2020,offline_session_ended,5
October 2020,offline_session_started,5
October 2020,settings_page_visited,1
October 2020,editor_view_mode_changed,74
October 2020,feature_promo_dialog_triggered,112766
October 2020,homepage_search_queried,17
October 2020,homepage_search_results_displayed,3
October 2020,mobile_product_sheet_purchase_tapped,6
October 2020,schedule_button_clicked,405
October 2020,post_upgrade_dialog_cta_clicked,234
October 2020,publish_approval_workflow_review_form_approve_clicked,35
October 2020,publish_approval_workflow_review_form_shown,49
October 2020,suggested_teams_dialog_button_clicked,37
October 2020,editor_obj_panel_app_content_requested,1040
October 2020,teacher_verification_document_upload_step_triggered,47
October 2020,offline,8
October 2020,editor_zoom,75
October 2020,publish_pay_publish_clicked,2
October 2020,publish_payment_form_loaded,9
October 2020,resource_export_failed,2
October 2020,publish_continue_clicked,11
October 2020,team_creation_completed,40
October 2020,team_creation_dialog_content_shown,438
October 2020,team_creation_dialog_shown,419
October 2020,editor_brandify_feedback_sent,371
October 2020,editor_media_remove_watermark_clicked,52
October 2020,editor_header_view_menu_canceled,10
October 2020,editor_header_view_menu_opened,19
October 2020,app_crash_report_sent,5119
October 2020,app_permission,45
October 2020,asa_attribution_obtained,1206136
October 2020,auth_dialog_closed,21
October 2020,auth_dialog_shown,56
October 2020,authentication_started,11678931
October 2020,design_preview_errored,38951
October 2020,design_share,48797
October 2020,document_sync_failed,5513413
October 2020,element_group_add,131
October 2020,export_request,103
October 2020,iphone_onboarding_complete,273
October 2020,iphone_onboarding_start,1100
October 2020,iphone_onboarding_step_completed,799
October 2020,message_extension_did_open,33
October 2020,mobile_category_list_loaded,22595960
October 2020,mobile_deeplink_opened,2693507
October 2020,mobile_editor_edge_swiped,1367109
October 2020,mobile_editor_previewmode_download_tapped,570046
October 2020,mobile_editor_previewmode_share_tapped,111334
October 2020,mobile_home_create_custom_size_design_selected,680943
October 2020,mobile_home_design_download_selected,28
October 2020,mobile_rating_dialog_requested,4519078
October 2020,mobile_setting_restore_purchase_tapped,941
October 2020,mobile_team_invite_skipped,145
October 2020,mobile_upgrade_cta_tapped,6977670
October 2020,mobile_webview_crashed,7329274
October 2020,notification_grant_permission_selected,2563672
October 2020,password_manager_available,68
October 2020,preferred_languages,828
October 2020,publish_approval_workflow_review_form_reject_clicked,6
October 2020,editor_fully_loaded,2
October 2020,live_audience_comment_displayed,5
October 2020,login_submitted,5
October 2020,element_focused_edit,58
October 2020,feature_used,136
October 2020,mobile_editor_toolbar_logos_group_tapped,6
October 2020,app_update_prompt,21
October 2020,button_tap,8
October 2020,brand_kit_renamed,2
October 2020,payment_vat_number_updated,1
October 2020,app_content_upload_completed,4
October 2020,app_content_upload_started,4
October 2020,editor_obj_panel_element_search_subs_cta_clicked,3
October 2020,team_creation_logo_deleted,2
October 2020,team_creation_logo_upload_finished,10
October 2020,team_creation_logo_upload_started,11
October 2020,add_logo,1
October 2020,homepage_onboarding_tooltip_clicked,49
October 2020,homepage_onboarding_tooltip_shown,77
October 2020,editor_header_menu_option_selected,64
October 2020,design_publish_cancel,2
October 2020,extension_connect_attempted,9
October 2020,credit_card_removed,1163
October 2020,message_extension_message_sent,1
October 2020,payment_option_selected,2
October 2020,publish_payment_buy_credit_button_clicked,1
October 2020,publish_payment_buy_credit_link_clicked,1
October 2020,editor_obj_panel_closed,35
October 2020,email_confirmation_dialog_interacted,4
October 2020,homepage_search_results_clicked,1
October 2020,mobile_team_invite_cta_tapped,14
October 2020,publish_design_content,3
October 2020,search_banner_shown,1
October 2020,brand_kit_deleted,4
October 2020,editor_editing_apps_extensions_list_with_watermarked_image,6
October 2020,enterprise_upgrade_dialog_shown,1224
October 2020,enterprise_upgrade_dialog_try_trial_clicked,754
October 2020,enterprise_upgrade_dialog_claim_clicked,144
October 2020,payment_option_billing_address_update,9
October 2020,tax_form_calculated,85
October 2020,tax_form_shown,85
October 2020,subscription_canva_enterprise_upgrade_confirmed,1
October 2020,dummy,2
October 2020,pro_usage_survey_triggered,2
September 2020,Application Installed,14937293
September 2020,publish_button_clicked,119146968
September 2020,upgrade_cta_clicked,33934
September 2020,perf_sampled,230062864
September 2020,publish_completed,400268141
September 2020,design_publish,24961672
September 2020,app_offline_dialog,1039540
September 2020,app_opened,670438864
September 2020,authentication_failed,10491446
September 2020,design_create,256841265
September 2020,design_open,141513799
September 2020,asked_for_push_notification_permission,344
September 2020,upgrade_dialog_loaded,17416
September 2020,apps_upgrade_cta_shown,41889397
September 2020,authentication_started,11853668
September 2020,your_designs_visit,1
September 2020,design_publish_error,1180487
September 2020,mobile_category_list_loaded,23554490
September 2020,mobile_home_tabbar_selected,103195845
September 2020,server_target_set,2305167
September 2020,signup_completed,12197834
September 2020,folder_opened,112622545
September 2020,homepage_visit_logged_in,1210869109
September 2020,mobile_deeplink_opened,2510944
September 2020,design_share,49533
September 2020,mobile_upgrade_cta_tapped,8382794
September 2020,mobile_upgrade_dialog_loaded,25550837
September 2020,mobile_webview_failed,1484287
September 2020,editor_header_resize_cta_clicked,2728169
September 2020,design_shared,50713558
September 2020,design_summarized,45043456
September 2020,mobile_editor_menubar_preview_tapped,2191819
September 2020,mobile_feature_loading_ended,251308582
September 2020,mobile_rating_dialog_requested,4377576
September 2020,filter_changed,43896056
September 2020,editor_obj_panel_tab_clicked,126203915
September 2020,editor_undo_stack_used,143092661
September 2020,Application Updated,1050
September 2020,account_setting_add_credit_card_dialog_shown,5039
September 2020,account_setting_cancellation_undone,355
September 2020,account_setting_change_credit_card_dialog_shown,4921
September 2020,account_setting_change_email_submitted,15367
September 2020,account_setting_change_name_submitted,24377
September 2020,account_setting_change_password_submitted,39729
September 2020,account_setting_change_profession_submitted,26232
September 2020,account_setting_create_team_selected,1935
September 2020,account_setting_deactivate_dialog_initiated,20027
September 2020,account_setting_deactivate_requested,90257
September 2020,account_setting_plan_cancel_confirmed,4293
September 2020,account_setting_plan_cancel_selected,18292
September 2020,account_setting_plan_change_selected,4346
September 2020,account_setting_post_cancel_survey_dialog_interacted,8989
September 2020,account_setting_remove_credit_card_dialog_shown,3125
September 2020,account_setting_subscription_pause_confirmed,379
September 2020,account_setting_subscription_pause_undone,47
September 2020,account_setting_view_invoice_detail_selected,3201
September 2020,account_setting_view_invoice_selected,9667
September 2020,account_settings_page_visit,971355
September 2020,Application Opened,390
September 2020,image_upload,22968436
September 2020,login_success,68456401
September 2020,native_login_with_mfa,1853828
September 2020,document_sync_failed,6094786
September 2020,mobile_editor_toolbar_subgroup_tapped,253145156
September 2020,mobile_template_preview_tapped,50031387
September 2020,apps_upgrade_cta_try_trial_clicked,2456228
September 2020,brand_name_edited,38081
September 2020,charge,39724
September 2020,chart_insert,285
September 2020,check_email_dialog_clicked,110392
September 2020,check_email_dialog_shown,171111
September 2020,credit_card_form_submit_succeeded,578139
September 2020,credit_pack_purchase,527
September 2020,design_public,3791
September 2020,document_collaborate_completed,7886726
September 2020,email_confirmed,940490
September 2020,email_validated,5075907
September 2020,fullscreen_mode,20059
September 2020,in_app_purchase,404655
September 2020,layout_use,228417
September 2020,license_purchase,318581
September 2020,login_rejected_by_forced_reset,1962476
September 2020,magic_resize,2119
September 2020,mobile_grace_period_dialog_shown,131533
September 2020,mobile_team_invite_shown,215046
September 2020,mobile_team_share_completed,52325
September 2020,mobile_upgrade_confirmed,300967
September 2020,mobile_upgrade_trial_tapped,1740472
September 2020,password_changed,344627
September 2020,password_updated,1689621
September 2020,post_publish_dialog_clicked,19295988
September 2020,print_button_click,4331
September 2020,print_checkout_success,63
September 2020,publish_flow_payment,9823
September 2020,publish_print_order_submitted,90459
September 2020,publish_print_panel_shown,4071711
September 2020,referral_referee_reward_fulfilled,19569
September 2020,referral_referrer_reward_fulfilled,12397
September 2020,share_email_document,918504
September 2020,subscription_cancel_requested,361359
September 2020,subscription_cancelled,695837
September 2020,subscription_change_requested,19860
September 2020,subscription_charge_failed,860640
September 2020,subscription_charge_succeeded,1180739
September 2020,subscription_created,1040622
September 2020,subscription_trial_begun,830512
September 2020,subscription_trial_ended,473199
September 2020,team_created,408740
September 2020,team_joined,817496
September 2020,team_member_invited,634881
September 2020,user_created,12852456
September 2020,user_mfa_enabled,2321
September 2020,mobile_grace_period_dialog_clicked,126243
September 2020,marketplace_clicked,3066530
September 2020,post_publish_dialog_shown,19832271
September 2020,Application Backgrounded,390471
September 2020,app_closed,1122
September 2020,app_compatibility_checked,4423777
September 2020,app_content_upload_completed,12835
September 2020,app_content_upload_started,12952
September 2020,app_launched,128450716
September 2020,app_update_prompt_responded,1039
September 2020,app_update_prompt_shown,2083
September 2020,apps_upgrade_cta_claim_clicked,5957
September 2020,assistant_article_search_query,193250
September 2020,assistant_article_used,68506
September 2020,assistant_card_opened,106
September 2020,assistant_card_rating_clicked,7928
September 2020,assistant_closed,122952
September 2020,assistant_feedback_sent,13014
September 2020,assistant_opened,120
September 2020,authenticating_item_clicked,591621
September 2020,brand_color_added,132768
September 2020,brand_color_deleted,16849
September 2020,brand_color_edited,165205
September 2020,brand_color_palette_added,7663
September 2020,brand_color_palette_deleted,12135
September 2020,brand_color_palette_generation_kept,4384
September 2020,brand_color_palette_generation_removed,1349
September 2020,brand_color_palette_renamed,8420
September 2020,brand_font_deleted,1300
September 2020,brand_font_uploaded,11013
September 2020,brand_kit_color_palette_menu_opened,1606
September 2020,brand_kit_switched,130
September 2020,brand_kit_switcher_menu_opened,162
September 2020,brand_logo_deleted,10914
September 2020,brand_logo_downloaded,5472
September 2020,brand_logo_uploaded,36186
September 2020,brand_switched,323615
September 2020,brand_text_style_edited,62347
September 2020,bulk_actions_completed,165780
September 2020,bulk_actions_control_bar_action_confirmed,166015
September 2020,bulk_actions_control_bar_action_selected,179504
September 2020,bulk_actions_control_bar_shown,212116
September 2020,bulk_actions_failed,1426
September 2020,button_click,34307
September 2020,client_sdk_app_opened,11
September 2020,color_panel_recolored_all,63368
September 2020,color_selected,123591125
September 2020,content_calendar_interacted,48683
September 2020,content_calendar_lightbox_interacted,26306
September 2020,copy_paste_styles_applied,5351340
September 2020,copy_paste_styles_copy,6732052
September 2020,copy_paste_styles_paste,5606183
September 2020,credit_card_form_loaded,35140
September 2020,credit_card_form_shown,39576
September 2020,credit_card_form_submit_failed,6520
September 2020,credit_card_removed,2966
September 2020,design_close,563
September 2020,design_first_edited,59063815
September 2020,design_item_clicked,59281646
September 2020,design_lightbox_opened,247543
September 2020,design_opened,85519911
September 2020,design_viewer_failed,99311
September 2020,document_collaborate_failed,728
September 2020,document_collaborate_input_added,71411
September 2020,document_collaborate_link_share_copied,108299
September 2020,document_collaborate_link_share_setting_changed,20894
September 2020,document_collaborate_link_share_tapped,777828
September 2020,editor_add_element_shortcut_pressed,49748
September 2020,editor_animating_panel_opened,5961174
September 2020,editor_animating_style_applied,13865324
September 2020,editor_brandify_feedback_sent,766
September 2020,editor_chart_data_pasted,601
September 2020,editor_chart_type_changed,25240
September 2020,editor_clipboard_used,26058936
September 2020,editor_comment_add_button_clicked,2193739
September 2020,editor_comment_added,333932
September 2020,editor_comment_deleted,45829
September 2020,editor_comment_edited,2179
September 2020,editor_comment_resolved,63075
September 2020,editor_comment_unresolved,17139
September 2020,editor_cropping_mode_toggled,61942543
September 2020,editor_design_resized,20959071
September 2020,editor_dialog_clicked,982
September 2020,editor_dialog_shown,1434
September 2020,editor_editing_apps_background_removal_complete,1691842
September 2020,editor_editing_apps_extensions_list_remove_watermarks_clicked,56282
September 2020,editor_editing_apps_extensions_list_remove_watermarks_complete,9363
September 2020,editor_editing_apps_extensions_list_with_watermarked_image,22
September 2020,editor_editing_apps_image_manipulation_rate_limit,145
September 2020,editor_element_grouping_changed,3645530
September 2020,editor_element_link_changed,118594
September 2020,editor_element_opacity_changed,13451743
September 2020,editor_element_toolbar_menu_opened,36167573
September 2020,editor_element_z_index_changed,15629620
September 2020,editor_elements_aligned,6754825
September 2020,editor_elements_evenly_spaced,33926
September 2020,editor_elements_tidied,19873
September 2020,editor_feature_ad_clicked,52059
September 2020,editor_feature_ad_shown,1922675
September 2020,editor_filter_adjust_value_changed,13343234
September 2020,editor_filter_preset_clicked,20430705
September 2020,editor_filter_preset_intensity_changed,2233888
September 2020,editor_font_selected,2481
September 2020,editor_guide_added,13260
September 2020,editor_guide_deleted,8730
September 2020,editor_guide_moved,25509
September 2020,editor_guide_view_toggled,17628
September 2020,editor_header_design_copy_clicked,209123
September 2020,editor_header_design_create_new_doc_selected,987218
September 2020,editor_header_file_menu_canceled,6244470
September 2020,editor_header_file_menu_opened,339
September 2020,editor_header_home_clicked,105
September 2020,editor_header_preview_clicked,6425014
September 2020,editor_header_resize_button_clicked,267474
September 2020,editor_header_resize_copy_resize_clicked,160190
September 2020,editor_header_resize_menu_clicked,1273585
September 2020,editor_header_view_menu_canceled,5
September 2020,editor_header_view_menu_opened,11
September 2020,editor_image_filter_code_changed,18330
September 2020,editor_media_flipped,5148167
September 2020,editor_media_toolbar_menu_opened,14964301
September 2020,editor_multi_selection_mode_entered,47608813
September 2020,editor_multi_selection_mode_exited,39537665
September 2020,editor_obj_panel_app_clicked,463647
September 2020,editor_obj_panel_app_content_requested,240438
September 2020,editor_obj_panel_app_element_added,269030
September 2020,editor_obj_panel_app_suggestion_submitted,1301
September 2020,editor_obj_panel_app_suggestion_widget_clicked,5728
September 2020,editor_obj_panel_element_added,378
September 2020,editor_obj_panel_embed_app_add_failed,7067
September 2020,editor_obj_panel_embed_app_added,42363
September 2020,editor_obj_panel_folder_element_move_clicked,14510
September 2020,editor_obj_panel_folder_element_move_cta_clicked,1
September 2020,editor_obj_panel_folder_element_move_folder_selected,241045
September 2020,editor_obj_panel_folder_element_move_to_new_folder_clicked,4015
September 2020,editor_obj_panel_folder_element_move_to_new_folder_submitted,3700
September 2020,editor_obj_panel_folder_element_move_to_new_folder_succeeded,3680
September 2020,editor_obj_panel_folder_element_moved,235560
September 2020,editor_obj_panel_result_details_flyout_clicked,2600141
September 2020,editor_obj_panel_upgrade_cta_clicked,279750
September 2020,editor_onboarding_tooltips_continued,8521096
September 2020,editor_onboarding_tooltips_dismissed,954602
September 2020,editor_onboarding_tooltips_first_tooltip_opened,7545608
September 2020,editor_page_background_attachment,4197803
September 2020,editor_pagemanager_opened,3735187
September 2020,editor_pagemanager_page_altered,2836831
September 2020,editor_pagemanager_page_selected,10437590
September 2020,editor_resolved_comments_menu_opened,41781
September 2020,editor_ruler_view_toggled,23031
September 2020,editor_saving_stalled,3537529
September 2020,editor_scene_duration_applied,2109947
September 2020,editor_scene_duration_menu_opened,1889505
September 2020,editor_smart_adding_element_added_then_deselected,104686614
September 2020,editor_styles_tab_inner_tab_changed,473599
September 2020,editor_sync_error_dialog_shown,6626616
September 2020,editor_template_applied,7128492
September 2020,editor_template_overwrite_option_confirmed,564954
September 2020,editor_text_effect_parameter_changed,6919509
September 2020,editor_text_effect_selected,27312240
September 2020,editor_text_style_modified,107093076
September 2020,editor_text_styles_applied,1573958
September 2020,editor_text_toolbar_menu_opened,50196171
September 2020,editor_toolbar_font_attribute_changed,16038
September 2020,editor_toolbar_font_selected,95374385
September 2020,editor_toolbar_font_upload_cta_clicked,4313
September 2020,editor_toolbar_locking_clicked,4491492
September 2020,editor_toolbar_position_menu_opened,15033018
September 2020,editor_version_history_clicked,26120
September 2020,editor_version_history_loaded,51097
September 2020,editor_version_history_reverted,8117
September 2020,editor_zoom,186
September 2020,element_add,4611
September 2020,element_color_change,5012
September 2020,element_delete,4942
September 2020,element_scaled,31040
