App Name,Date,Attribute,Data Point Count
API,2020-11-23 00:00:00 +0000,journey,185428
API,2020-11-23 00:00:00 +0000,Email confirmed,1671806
API,2020-11-23 00:00:00 +0000,signup_referrer,79949
API,2020-11-23 00:00:00 +0000,current_subscription,562416
API,2020-11-23 00:00:00 +0000,displayName,559475
API,2020-11-23 00:00:00 +0000,roles,562522
API,2020-11-23 00:00:00 +0000,current_subscriptions,107909
API,2020-11-23 00:00:00 +0000,Email validated,252517
API,2020-11-23 00:00:00 +0000,trialing_subscriptions,107909
API,2020-11-23 00:00:00 +0000,upsell_click_no,300790
API,2020-11-23 00:00:00 +0000,last_received_generic_email,152431
API,2020-11-23 00:00:00 +0000,last_received_email_social_triggers,72649
API,2020-11-23 00:00:00 +0000,iphone_editorx_external,163628
API,2020-11-23 00:00:00 +0000,Last Opened Design,88234
API,2020-11-23 00:00:00 +0000,android_editorx_external,160961
API,2020-11-23 00:00:00 +0000,last_received_business_doc_email,16672
API,2020-11-23 00:00:00 +0000,iphone_homex_external,173827
API,2020-11-23 00:00:00 +0000,last_received_presentation_email,48671
API,2020-11-23 00:00:00 +0000,android_homex_external,160856
API,2020-11-23 00:00:00 +0000,ipad_homex_external,32442
API,2020-11-23 00:00:00 +0000,last_received_upload_photo_email,8333
API,2020-11-23 00:00:00 +0000,last_received_ad_doc_email,51665
API,2020-11-23 00:00:00 +0000,ipad_editorx_external,37014
API,2020-11-23 00:00:00 +0000,user_journey,93
API,2020-11-23 00:00:00 +0000,samsung_preinstall,29
API,2020-11-22 00:00:00 +0000,Dispatch Group,338498
API,2020-11-22 00:00:00 +0000,locale,15503942
API,2020-11-22 00:00:00 +0000,current_subscription,270193
API,2020-11-22 00:00:00 +0000,signup_referrer,49163
API,2020-11-22 00:00:00 +0000,Email validated,187962
API,2020-11-22 00:00:00 +0000,displayName,268796
API,2020-11-22 00:00:00 +0000,roles,270292
API,2020-11-22 00:00:00 +0000,Email confirmed,1087506
API,2020-11-22 00:00:00 +0000,current_subscriptions,93101
API,2020-11-22 00:00:00 +0000,journey,109904
API,2020-11-22 00:00:00 +0000,trialing_subscriptions,93101
API,2020-11-22 00:00:00 +0000,upsell_click_no,226184
API,2020-11-22 00:00:00 +0000,android_homex_external,134017
API,2020-11-22 00:00:00 +0000,android_editorx_external,134105
API,2020-11-22 00:00:00 +0000,Last Opened Design,43645
API,2020-11-22 00:00:00 +0000,iphone_homex_external,127995
API,2020-11-22 00:00:00 +0000,iphone_editorx_external,120746
API,2020-11-22 00:00:00 +0000,last_received_email_social_triggers,46465
API,2020-11-22 00:00:00 +0000,last_received_generic_email,93881
API,2020-11-22 00:00:00 +0000,ipad_editorx_external,26296
API,2020-11-22 00:00:00 +0000,ipad_homex_external,23091
API,2020-11-22 00:00:00 +0000,last_received_ad_doc_email,30676
API,2020-11-22 00:00:00 +0000,last_received_business_doc_email,11472
API,2020-11-22 00:00:00 +0000,last_received_presentation_email,29384
API,2020-11-22 00:00:00 +0000,last_received_upload_photo_email,6850
API,2020-11-22 00:00:00 +0000,samsung_preinstall,18
API,2020-11-22 00:00:00 +0000,user_journey,61
API,2020-11-21 00:00:00 +0000,Dispatch Group,332749
API,2020-11-21 00:00:00 +0000,locale,15273917
API,2020-11-21 00:00:00 +0000,current_subscription,266791
API,2020-11-21 00:00:00 +0000,displayName,266233
API,2020-11-21 00:00:00 +0000,roles,266897
API,2020-11-21 00:00:00 +0000,Email confirmed,1065671
API,2020-11-21 00:00:00 +0000,Email validated,186594
API,2020-11-21 00:00:00 +0000,signup_referrer,47772
API,2020-11-21 00:00:00 +0000,upsell_click_no,222033
API,2020-11-21 00:00:00 +0000,last_received_generic_email,94617
API,2020-11-21 00:00:00 +0000,android_editorx_external,139995
API,2020-11-21 00:00:00 +0000,iphone_editorx_external,112927
API,2020-11-21 00:00:00 +0000,Last Opened Design,41573
API,2020-11-21 00:00:00 +0000,last_received_presentation_email,28207
API,2020-11-21 00:00:00 +0000,current_subscriptions,93306
API,2020-11-21 00:00:00 +0000,trialing_subscriptions,93306
API,2020-11-21 00:00:00 +0000,last_received_ad_doc_email,31819
API,2020-11-21 00:00:00 +0000,last_received_email_social_triggers,48971
API,2020-11-21 00:00:00 +0000,android_homex_external,139829
API,2020-11-21 00:00:00 +0000,journey,107120
API,2020-11-21 00:00:00 +0000,iphone_homex_external,119925
API,2020-11-21 00:00:00 +0000,ipad_homex_external,20963
API,2020-11-21 00:00:00 +0000,last_received_business_doc_email,11714
API,2020-11-21 00:00:00 +0000,ipad_editorx_external,23696
API,2020-11-21 00:00:00 +0000,last_received_upload_photo_email,6412
API,2020-11-21 00:00:00 +0000,user_journey,42
API,2020-11-21 00:00:00 +0000,samsung_preinstall,18
API,2020-11-20 00:00:00 +0000,locale,28743474
API,2020-11-20 00:00:00 +0000,current_subscription,574382
API,2020-11-20 00:00:00 +0000,signup_referrer,76912
API,2020-11-20 00:00:00 +0000,displayName,572684
API,2020-11-20 00:00:00 +0000,roles,574589
API,2020-11-20 00:00:00 +0000,Email confirmed,1636583
API,2020-11-20 00:00:00 +0000,Dispatch Group,469662
API,2020-11-20 00:00:00 +0000,Email validated,256431
API,2020-11-20 00:00:00 +0000,upsell_click_no,269775
API,2020-11-20 00:00:00 +0000,android_homex_external,162939
API,2020-11-20 00:00:00 +0000,last_received_generic_email,135952
API,2020-11-20 00:00:00 +0000,android_editorx_external,163055
API,2020-11-20 00:00:00 +0000,iphone_homex_external,170396
API,2020-11-20 00:00:00 +0000,journey,164232
API,2020-11-20 00:00:00 +0000,current_subscriptions,122656
API,2020-11-20 00:00:00 +0000,trialing_subscriptions,122656
API,2020-11-20 00:00:00 +0000,last_received_ad_doc_email,47584
API,2020-11-20 00:00:00 +0000,Last Opened Design,69630
API,2020-11-20 00:00:00 +0000,iphone_editorx_external,160419
API,2020-11-20 00:00:00 +0000,last_received_business_doc_email,15546
API,2020-11-20 00:00:00 +0000,ipad_editorx_external,36068
API,2020-11-20 00:00:00 +0000,last_received_presentation_email,42515
API,2020-11-20 00:00:00 +0000,ipad_homex_external,31803
API,2020-11-20 00:00:00 +0000,last_received_email_social_triggers,67321
API,2020-11-20 00:00:00 +0000,last_received_upload_photo_email,8374
API,2020-11-20 00:00:00 +0000,email_engagement_bucket,8152
API,2020-11-20 00:00:00 +0000,samsung_preinstall,22
API,2020-11-20 00:00:00 +0000,user_journey,107
API,2020-11-19 00:00:00 +0000,locale,27962403
API,2020-11-19 00:00:00 +0000,current_subscription,582196
API,2020-11-19 00:00:00 +0000,displayName,580475
API,2020-11-19 00:00:00 +0000,roles,582405
API,2020-11-19 00:00:00 +0000,Email confirmed,1675814
API,2020-11-19 00:00:00 +0000,Email validated,257006
API,2020-11-19 00:00:00 +0000,Dispatch Group,492093
API,2020-11-19 00:00:00 +0000,journey,178768
API,2020-11-19 00:00:00 +0000,Last Opened Design,81593
API,2020-11-19 00:00:00 +0000,signup_referrer,84982
API,2020-11-19 00:00:00 +0000,current_subscriptions,115605
API,2020-11-19 00:00:00 +0000,trialing_subscriptions,115605
API,2020-11-19 00:00:00 +0000,iphone_homex_external,173065
API,2020-11-19 00:00:00 +0000,last_received_ad_doc_email,51341
API,2020-11-19 00:00:00 +0000,upsell_click_no,286515
API,2020-11-19 00:00:00 +0000,last_received_generic_email,143304
API,2020-11-19 00:00:00 +0000,last_received_email_social_triggers,71222
API,2020-11-19 00:00:00 +0000,android_homex_external,171200
API,2020-11-19 00:00:00 +0000,android_editorx_external,171308
API,2020-11-19 00:00:00 +0000,last_received_presentation_email,47879
API,2020-11-19 00:00:00 +0000,iphone_editorx_external,162855
API,2020-11-19 00:00:00 +0000,ipad_homex_external,32978
API,2020-11-19 00:00:00 +0000,ipad_editorx_external,37506
API,2020-11-19 00:00:00 +0000,last_received_upload_photo_email,8300
API,2020-11-19 00:00:00 +0000,last_received_business_doc_email,16594
API,2020-11-19 00:00:00 +0000,samsung_preinstall,23
API,2020-11-19 00:00:00 +0000,user_journey,90
API,2020-11-18 00:00:00 +0000,locale,28161491
API,2020-11-18 00:00:00 +0000,current_subscription,597886
API,2020-11-18 00:00:00 +0000,current_subscriptions,118409
API,2020-11-18 00:00:00 +0000,journey,191988
API,2020-11-18 00:00:00 +0000,trialing_subscriptions,118409
API,2020-11-18 00:00:00 +0000,android_homex_external,173260
API,2020-11-18 00:00:00 +0000,iphone_editorx_external,167611
API,2020-11-18 00:00:00 +0000,displayName,595056
API,2020-11-18 00:00:00 +0000,roles,598038
API,2020-11-18 00:00:00 +0000,Email confirmed,1703408
API,2020-11-18 00:00:00 +0000,Dispatch Group,495914
API,2020-11-18 00:00:00 +0000,signup_referrer,86735
API,2020-11-18 00:00:00 +0000,Email validated,259360
API,2020-11-18 00:00:00 +0000,android_editorx_external,173314
API,2020-11-18 00:00:00 +0000,Last Opened Design,81041
API,2020-11-18 00:00:00 +0000,last_received_email_social_triggers,70758
API,2020-11-18 00:00:00 +0000,upsell_click_no,300851
API,2020-11-18 00:00:00 +0000,last_received_generic_email,144933
API,2020-11-18 00:00:00 +0000,iphone_homex_external,178023
API,2020-11-18 00:00:00 +0000,last_received_ad_doc_email,52200
API,2020-11-18 00:00:00 +0000,last_received_presentation_email,49406
API,2020-11-18 00:00:00 +0000,ipad_editorx_external,38673
API,2020-11-18 00:00:00 +0000,ipad_homex_external,34167
API,2020-11-18 00:00:00 +0000,last_received_business_doc_email,17235
API,2020-11-18 00:00:00 +0000,last_received_upload_photo_email,8415
API,2020-11-18 00:00:00 +0000,samsung_preinstall,15
API,2020-11-18 00:00:00 +0000,user_journey,124
API,2020-11-18 00:00:00 +0000,email_engagement_bucket,101616
API,2020-11-17 00:00:00 +0000,locale,27416720
API,2020-11-17 00:00:00 +0000,Dispatch Group,492294
API,2020-11-17 00:00:00 +0000,current_subscription,589001
API,2020-11-17 00:00:00 +0000,signup_referrer,87655
API,2020-11-17 00:00:00 +0000,Email validated,254722
API,2020-11-17 00:00:00 +0000,journey,191135
API,2020-11-17 00:00:00 +0000,last_received_presentation_email,48328
API,2020-11-17 00:00:00 +0000,last_received_ad_doc_email,51092
API,2020-11-17 00:00:00 +0000,android_homex_external,169858
API,2020-11-17 00:00:00 +0000,iphone_homex_external,173714
API,2020-11-17 00:00:00 +0000,displayName,585406
API,2020-11-17 00:00:00 +0000,roles,589163
API,2020-11-17 00:00:00 +0000,Email confirmed,1689212
API,2020-11-17 00:00:00 +0000,upsell_click_no,290827
API,2020-11-17 00:00:00 +0000,last_received_generic_email,142706
API,2020-11-17 00:00:00 +0000,android_editorx_external,170037
API,2020-11-17 00:00:00 +0000,current_subscriptions,110300
API,2020-11-17 00:00:00 +0000,trialing_subscriptions,110300
API,2020-11-17 00:00:00 +0000,ipad_editorx_external,39412
API,2020-11-17 00:00:00 +0000,last_received_email_social_triggers,68986
API,2020-11-17 00:00:00 +0000,iphone_editorx_external,163717
API,2020-11-17 00:00:00 +0000,last_received_business_doc_email,16469
API,2020-11-17 00:00:00 +0000,ipad_homex_external,34726
API,2020-11-17 00:00:00 +0000,Last Opened Design,81333
API,2020-11-17 00:00:00 +0000,last_received_upload_photo_email,8389
API,2020-11-17 00:00:00 +0000,user_journey,101
API,2020-11-17 00:00:00 +0000,samsung_preinstall,16
API,2020-11-16 00:00:00 +0000,Dispatch Group,454903
API,2020-11-16 00:00:00 +0000,locale,25438154
API,2020-11-16 00:00:00 +0000,current_subscription,549544
API,2020-11-16 00:00:00 +0000,Email validated,237304
API,2020-11-16 00:00:00 +0000,journey,174676
API,2020-11-16 00:00:00 +0000,upsell_click_no,294740
API,2020-11-16 00:00:00 +0000,android_editorx_external,168419
API,2020-11-16 00:00:00 +0000,displayName,545872
API,2020-11-16 00:00:00 +0000,roles,549685
API,2020-11-16 00:00:00 +0000,Email confirmed,1567748
API,2020-11-16 00:00:00 +0000,Last Opened Design,76212
API,2020-11-16 00:00:00 +0000,current_subscriptions,105924
API,2020-11-16 00:00:00 +0000,trialing_subscriptions,105924
API,2020-11-16 00:00:00 +0000,last_received_upload_photo_email,7508
API,2020-11-16 00:00:00 +0000,iphone_editorx_external,153915
API,2020-11-16 00:00:00 +0000,signup_referrer,80115
API,2020-11-16 00:00:00 +0000,last_received_email_social_triggers,61422
API,2020-11-16 00:00:00 +0000,ipad_editorx_external,36030
API,2020-11-16 00:00:00 +0000,android_homex_external,168194
API,2020-11-16 00:00:00 +0000,ipad_homex_external,31444
API,2020-11-16 00:00:00 +0000,last_received_generic_email,122654
API,2020-11-16 00:00:00 +0000,last_received_business_doc_email,15514
API,2020-11-16 00:00:00 +0000,last_received_presentation_email,42230
API,2020-11-16 00:00:00 +0000,last_received_ad_doc_email,45497
API,2020-11-16 00:00:00 +0000,iphone_homex_external,163334
API,2020-11-16 00:00:00 +0000,samsung_preinstall,14
API,2020-11-16 00:00:00 +0000,user_journey,109
API,2020-11-15 00:00:00 +0000,Dispatch Group,330653
API,2020-11-15 00:00:00 +0000,locale,14415716
API,2020-11-15 00:00:00 +0000,Email validated,186087
API,2020-11-15 00:00:00 +0000,Email confirmed,1038780
API,2020-11-15 00:00:00 +0000,current_subscription,268007
API,2020-11-15 00:00:00 +0000,current_subscriptions,87945
API,2020-11-15 00:00:00 +0000,journey,106282
API,2020-11-15 00:00:00 +0000,trialing_subscriptions,87945
API,2020-11-15 00:00:00 +0000,displayName,266174
API,2020-11-15 00:00:00 +0000,roles,268105
API,2020-11-15 00:00:00 +0000,Last Opened Design,45171
API,2020-11-15 00:00:00 +0000,last_received_presentation_email,27004
API,2020-11-15 00:00:00 +0000,upsell_click_no,313811
API,2020-11-15 00:00:00 +0000,iphone_homex_external,121777
API,2020-11-15 00:00:00 +0000,iphone_editorx_external,114649
API,2020-11-15 00:00:00 +0000,signup_referrer,49116
API,2020-11-15 00:00:00 +0000,last_received_generic_email,75846
API,2020-11-15 00:00:00 +0000,android_homex_external,132305
API,2020-11-15 00:00:00 +0000,last_received_ad_doc_email,28808
API,2020-11-15 00:00:00 +0000,android_editorx_external,132448
API,2020-11-15 00:00:00 +0000,last_received_business_doc_email,10617
API,2020-11-15 00:00:00 +0000,last_received_email_social_triggers,39131
API,2020-11-15 00:00:00 +0000,ipad_editorx_external,25939
API,2020-11-15 00:00:00 +0000,last_received_upload_photo_email,6308
API,2020-11-15 00:00:00 +0000,ipad_homex_external,22728
API,2020-11-15 00:00:00 +0000,user_journey,88
API,2020-11-15 00:00:00 +0000,samsung_preinstall,15
API,2020-11-14 00:00:00 +0000,Dispatch Group,353247
API,2020-11-14 00:00:00 +0000,locale,14835133
API,2020-11-14 00:00:00 +0000,journey,107374
API,2020-11-14 00:00:00 +0000,android_editorx_external,153733
API,2020-11-14 00:00:00 +0000,Last Opened Design,45998
API,2020-11-14 00:00:00 +0000,Email confirmed,1109179
API,2020-11-14 00:00:00 +0000,current_subscription,278424
API,2020-11-14 00:00:00 +0000,current_subscriptions,90157
API,2020-11-14 00:00:00 +0000,trialing_subscriptions,90157
API,2020-11-14 00:00:00 +0000,ipad_homex_external,22310
API,2020-11-14 00:00:00 +0000,displayName,276904
API,2020-11-14 00:00:00 +0000,roles,278521
API,2020-11-14 00:00:00 +0000,Email validated,202983
API,2020-11-14 00:00:00 +0000,upsell_click_no,358642
API,2020-11-14 00:00:00 +0000,ipad_editorx_external,25541
API,2020-11-14 00:00:00 +0000,signup_referrer,50900
API,2020-11-14 00:00:00 +0000,last_received_presentation_email,26489
API,2020-11-14 00:00:00 +0000,android_homex_external,153589
API,2020-11-14 00:00:00 +0000,iphone_editorx_external,126844
API,2020-11-14 00:00:00 +0000,last_received_email_social_triggers,43187
API,2020-11-14 00:00:00 +0000,iphone_homex_external,134935
API,2020-11-14 00:00:00 +0000,last_received_ad_doc_email,34093
API,2020-11-14 00:00:00 +0000,last_received_business_doc_email,11101
API,2020-11-14 00:00:00 +0000,last_received_generic_email,85473
API,2020-11-14 00:00:00 +0000,last_received_upload_photo_email,7289
API,2020-11-14 00:00:00 +0000,samsung_preinstall,33
API,2020-11-14 00:00:00 +0000,user_journey,96
API,2020-11-13 00:00:00 +0000,Dispatch Group,450649
API,2020-11-13 00:00:00 +0000,locale,24524036
API,2020-11-13 00:00:00 +0000,Email confirmed,1524116
API,2020-11-13 00:00:00 +0000,current_subscription,521140
API,2020-11-13 00:00:00 +0000,journey,165855
API,2020-11-13 00:00:00 +0000,displayName,518529
API,2020-11-13 00:00:00 +0000,roles,521311
API,2020-11-13 00:00:00 +0000,current_subscriptions,108538
API,2020-11-13 00:00:00 +0000,Email validated,241164
API,2020-11-13 00:00:00 +0000,trialing_subscriptions,108538
API,2020-11-13 00:00:00 +0000,last_received_presentation_email,39461
API,2020-11-13 00:00:00 +0000,upsell_click_no,409621
API,2020-11-13 00:00:00 +0000,iphone_homex_external,163703
API,2020-11-13 00:00:00 +0000,signup_referrer,76741
API,2020-11-13 00:00:00 +0000,last_received_email_social_triggers,56827
API,2020-11-13 00:00:00 +0000,last_received_ad_doc_email,46521
API,2020-11-13 00:00:00 +0000,android_editorx_external,162787
API,2020-11-13 00:00:00 +0000,last_received_generic_email,114439
API,2020-11-13 00:00:00 +0000,Last Opened Design,71605
API,2020-11-13 00:00:00 +0000,android_homex_external,162646
API,2020-11-13 00:00:00 +0000,iphone_editorx_external,153539
API,2020-11-13 00:00:00 +0000,ipad_editorx_external,33277
API,2020-11-13 00:00:00 +0000,last_received_upload_photo_email,7352
API,2020-11-13 00:00:00 +0000,last_received_business_doc_email,14262
API,2020-11-13 00:00:00 +0000,ipad_homex_external,29328
API,2020-11-13 00:00:00 +0000,samsung_preinstall,15
API,2020-11-13 00:00:00 +0000,user_journey,94
API,2020-11-12 00:00:00 +0000,Dispatch Group,474494
API,2020-11-12 00:00:00 +0000,locale,26928076
API,2020-11-12 00:00:00 +0000,current_subscription,581835
API,2020-11-12 00:00:00 +0000,journey,189375
API,2020-11-12 00:00:00 +0000,upsell_click_no,416630
API,2020-11-12 00:00:00 +0000,displayName,577595
API,2020-11-12 00:00:00 +0000,roles,581987
API,2020-11-12 00:00:00 +0000,Email confirmed,1655552
API,2020-11-12 00:00:00 +0000,signup_referrer,87138
API,2020-11-12 00:00:00 +0000,last_received_generic_email,118119
API,2020-11-12 00:00:00 +0000,current_subscriptions,113581
API,2020-11-12 00:00:00 +0000,trialing_subscriptions,113581
API,2020-11-12 00:00:00 +0000,last_received_business_doc_email,15069
API,2020-11-12 00:00:00 +0000,android_homex_external,148867
API,2020-11-12 00:00:00 +0000,iphone_editorx_external,160855
API,2020-11-12 00:00:00 +0000,Email validated,244471
API,2020-11-12 00:00:00 +0000,last_received_upload_photo_email,7261
API,2020-11-12 00:00:00 +0000,android_editorx_external,149014
API,2020-11-12 00:00:00 +0000,iphone_homex_external,170958
API,2020-11-12 00:00:00 +0000,Last Opened Design,81691
API,2020-11-12 00:00:00 +0000,last_received_email_social_triggers,59799
API,2020-11-12 00:00:00 +0000,ipad_editorx_external,38535
API,2020-11-12 00:00:00 +0000,ipad_homex_external,33914
API,2020-11-12 00:00:00 +0000,last_received_ad_doc_email,47411
API,2020-11-12 00:00:00 +0000,last_received_presentation_email,44430
API,2020-11-12 00:00:00 +0000,user_journey,124
API,2020-11-12 00:00:00 +0000,samsung_preinstall,13
API,2020-11-11 00:00:00 +0000,Dispatch Group,470380
API,2020-11-11 00:00:00 +0000,locale,26776281
API,2020-11-11 00:00:00 +0000,Email confirmed,1648716
API,2020-11-11 00:00:00 +0000,current_subscription,588500
API,2020-11-11 00:00:00 +0000,Email validated,247084
API,2020-11-11 00:00:00 +0000,android_homex_external,151385
API,2020-11-11 00:00:00 +0000,iphone_homex_external,183356
API,2020-11-11 00:00:00 +0000,displayName,583288
API,2020-11-11 00:00:00 +0000,roles,588683
API,2020-11-11 00:00:00 +0000,signup_referrer,82026
API,2020-11-11 00:00:00 +0000,upsell_click_no,441740
API,2020-11-11 00:00:00 +0000,Last Opened Design,83385
API,2020-11-11 00:00:00 +0000,journey,185817
API,2020-11-11 00:00:00 +0000,iphone_editorx_external,172295
API,2020-11-11 00:00:00 +0000,current_subscriptions,114251
API,2020-11-11 00:00:00 +0000,trialing_subscriptions,114251
API,2020-11-11 00:00:00 +0000,last_received_generic_email,120188
API,2020-11-11 00:00:00 +0000,last_received_presentation_email,45639
API,2020-11-11 00:00:00 +0000,android_editorx_external,151570
API,2020-11-11 00:00:00 +0000,ipad_homex_external,33895
API,2020-11-11 00:00:00 +0000,last_received_ad_doc_email,44003
API,2020-11-11 00:00:00 +0000,ipad_editorx_external,38552
API,2020-11-11 00:00:00 +0000,last_received_email_social_triggers,59345
API,2020-11-11 00:00:00 +0000,last_received_business_doc_email,14561
API,2020-11-11 00:00:00 +0000,last_received_upload_photo_email,8088
API,2020-11-11 00:00:00 +0000,user_journey,169
API,2020-11-11 00:00:00 +0000,samsung_preinstall,19
API,2020-11-10 00:00:00 +0000,locale,27863210
API,2020-11-10 00:00:00 +0000,current_subscription,617068
API,2020-11-10 00:00:00 +0000,displayName,612422
API,2020-11-10 00:00:00 +0000,roles,617395
API,2020-11-10 00:00:00 +0000,Email confirmed,1708228
API,2020-11-10 00:00:00 +0000,Email validated,242074
API,2020-11-10 00:00:00 +0000,journey,195779
API,2020-11-10 00:00:00 +0000,Last Opened Design,138920
API,2020-11-10 00:00:00 +0000,Dispatch Group,461562
API,2020-11-10 00:00:00 +0000,current_subscriptions,111259
API,2020-11-10 00:00:00 +0000,trialing_subscriptions,111259
API,2020-11-10 00:00:00 +0000,signup_referrer,85299
API,2020-11-10 00:00:00 +0000,upsell_click_no,443291
API,2020-11-10 00:00:00 +0000,last_received_upload_photo_email,8694
API,2020-11-10 00:00:00 +0000,last_received_presentation_email,48392
API,2020-11-10 00:00:00 +0000,last_received_business_doc_email,15872
API,2020-11-10 00:00:00 +0000,android_homex_external,126222
API,2020-11-10 00:00:00 +0000,android_editorx_external,126468
API,2020-11-10 00:00:00 +0000,last_received_email_social_triggers,64045
API,2020-11-10 00:00:00 +0000,iphone_homex_external,185799
API,2020-11-10 00:00:00 +0000,last_received_generic_email,128758
API,2020-11-10 00:00:00 +0000,iphone_editorx_external,174945
API,2020-11-10 00:00:00 +0000,ipad_editorx_external,40564
API,2020-11-10 00:00:00 +0000,last_received_ad_doc_email,49642
API,2020-11-10 00:00:00 +0000,ipad_homex_external,35610
API,2020-11-10 00:00:00 +0000,user_journey,113
API,2020-11-10 00:00:00 +0000,samsung_preinstall,19
API,2020-11-09 00:00:00 +0000,Dispatch Group,438864
API,2020-11-09 00:00:00 +0000,locale,26900365
API,2020-11-09 00:00:00 +0000,current_subscription,601509
API,2020-11-09 00:00:00 +0000,displayName,593705
API,2020-11-09 00:00:00 +0000,roles,601748
API,2020-11-09 00:00:00 +0000,Email confirmed,1650512
API,2020-11-09 00:00:00 +0000,signup_referrer,80942
API,2020-11-09 00:00:00 +0000,current_subscriptions,110366
API,2020-11-09 00:00:00 +0000,journey,180121
API,2020-11-09 00:00:00 +0000,trialing_subscriptions,110366
API,2020-11-09 00:00:00 +0000,iphone_editorx_external,159746
API,2020-11-09 00:00:00 +0000,Last Opened Design,90576
API,2020-11-09 00:00:00 +0000,last_received_generic_email,131950
API,2020-11-09 00:00:00 +0000,upsell_click_no,433912
API,2020-11-09 00:00:00 +0000,android_editorx_external,119694
API,2020-11-09 00:00:00 +0000,iphone_homex_external,170259
API,2020-11-09 00:00:00 +0000,Email validated,232258
API,2020-11-09 00:00:00 +0000,android_homex_external,119505
API,2020-11-09 00:00:00 +0000,last_received_presentation_email,47208
API,2020-11-09 00:00:00 +0000,last_received_email_social_triggers,66729
API,2020-11-09 00:00:00 +0000,ipad_editorx_external,37633
API,2020-11-09 00:00:00 +0000,last_received_business_doc_email,15723
API,2020-11-09 00:00:00 +0000,last_received_ad_doc_email,48292
API,2020-11-09 00:00:00 +0000,ipad_homex_external,32899
API,2020-11-09 00:00:00 +0000,last_received_upload_photo_email,9105
API,2020-11-09 00:00:00 +0000,user_journey,153
API,2020-11-09 00:00:00 +0000,samsung_preinstall,23
API,2020-11-08 00:00:00 +0000,locale,14667262
API,2020-11-08 00:00:00 +0000,current_subscription,282917
API,2020-11-08 00:00:00 +0000,journey,102651
API,2020-11-08 00:00:00 +0000,displayName,276792
API,2020-11-08 00:00:00 +0000,roles,283016
API,2020-11-08 00:00:00 +0000,Email confirmed,1036169
API,2020-11-08 00:00:00 +0000,Email validated,166262
API,2020-11-08 00:00:00 +0000,android_homex_external,95917
API,2020-11-08 00:00:00 +0000,Dispatch Group,292713
API,2020-11-08 00:00:00 +0000,upsell_click_no,310201
API,2020-11-08 00:00:00 +0000,ipad_homex_external,22373
API,2020-11-08 00:00:00 +0000,Last Opened Design,56629
API,2020-11-08 00:00:00 +0000,last_received_generic_email,109319
API,2020-11-08 00:00:00 +0000,signup_referrer,48760
API,2020-11-08 00:00:00 +0000,current_subscriptions,87270
API,2020-11-08 00:00:00 +0000,trialing_subscriptions,87270
API,2020-11-08 00:00:00 +0000,last_received_presentation_email,30780
API,2020-11-08 00:00:00 +0000,last_received_ad_doc_email,36435
API,2020-11-08 00:00:00 +0000,android_editorx_external,96041
API,2020-11-08 00:00:00 +0000,ipad_editorx_external,25740
API,2020-11-08 00:00:00 +0000,iphone_homex_external,124644
API,2020-11-08 00:00:00 +0000,iphone_editorx_external,117157
API,2020-11-08 00:00:00 +0000,last_received_upload_photo_email,9348
API,2020-11-08 00:00:00 +0000,last_received_email_social_triggers,57711
API,2020-11-08 00:00:00 +0000,last_received_business_doc_email,13285
API,2020-11-08 00:00:00 +0000,user_journey,44
API,2020-11-08 00:00:00 +0000,samsung_preinstall,20
API,2020-11-07 00:00:00 +0000,Dispatch Group,289803
API,2020-11-07 00:00:00 +0000,locale,14353868
API,2020-11-07 00:00:00 +0000,current_subscription,277650
API,2020-11-07 00:00:00 +0000,signup_referrer,47611
API,2020-11-07 00:00:00 +0000,upsell_click_no,338290
API,2020-11-07 00:00:00 +0000,android_homex_external,95944
API,2020-11-07 00:00:00 +0000,displayName,274467
API,2020-11-07 00:00:00 +0000,roles,277751
API,2020-11-07 00:00:00 +0000,Email confirmed,1019216
API,2020-11-07 00:00:00 +0000,iphone_homex_external,126965
API,2020-11-07 00:00:00 +0000,Email validated,164001
API,2020-11-07 00:00:00 +0000,last_received_generic_email,110365
API,2020-11-07 00:00:00 +0000,iphone_editorx_external,119603
API,2020-11-07 00:00:00 +0000,Last Opened Design,44727
API,2020-11-07 00:00:00 +0000,journey,100660
API,2020-11-07 00:00:00 +0000,android_editorx_external,96131
API,2020-11-07 00:00:00 +0000,last_received_email_social_triggers,61083
API,2020-11-07 00:00:00 +0000,current_subscriptions,88625
API,2020-11-07 00:00:00 +0000,trialing_subscriptions,88625
API,2020-11-07 00:00:00 +0000,last_received_business_doc_email,13387
API,2020-11-07 00:00:00 +0000,last_received_ad_doc_email,38376
API,2020-11-07 00:00:00 +0000,ipad_homex_external,22387
API,2020-11-07 00:00:00 +0000,ipad_editorx_external,25516
API,2020-11-07 00:00:00 +0000,last_received_presentation_email,29978
API,2020-11-07 00:00:00 +0000,last_received_upload_photo_email,8908
API,2020-11-07 00:00:00 +0000,samsung_preinstall,25
API,2020-11-07 00:00:00 +0000,user_journey,47
API,2020-11-06 00:00:00 +0000,locale,23978736
API,2020-11-06 00:00:00 +0000,current_subscription,532233
API,2020-11-06 00:00:00 +0000,displayName,528130
API,2020-11-06 00:00:00 +0000,roles,532352
API,2020-11-06 00:00:00 +0000,current_subscriptions,111834
API,2020-11-06 00:00:00 +0000,trialing_subscriptions,111834
API,2020-11-06 00:00:00 +0000,Email confirmed,1488654
API,2020-11-06 00:00:00 +0000,Last Opened Design,70186
API,2020-11-06 00:00:00 +0000,journey,161369
